source_dataset,source_row_id,property_family,governorate,delegation,city,location,surface_m2,rooms,bathrooms,price_tnd
data_prices_cleaned,1872,house,Tunis,Gammarth,Gammarth,"Tunis,Gammarth",242.0,3.0,4.0,1200000.0
data_prices_cleaned,1875,apartment,Sousse,Kantaoui,Kantaoui,"Sousse,Kantaoui",130.0,2.0,1.0,719999.0
data_prices_cleaned,1876,apartment,Monastir,Monastir,Monastir,"Monastir,Monastir",54.0,1.0,1.0,129000.0
data_prices_cleaned,1877,apartment,Monastir,Monastir,Monastir,"Monastir,Monastir",63.0,1.0,1.0,175000.0
data_prices_cleaned,1879,house,Sousse,Chatt Mariem,Chatt Mariem,"Sousse,Chatt mariem",691.0,3.0,1.0,460000.0
data_prices_cleaned,1880,apartment,Monastir,Monastir,Monastir,"Monastir,Monastir",200.0,4.0,1.0,780000.0
data_prices_cleaned,1881,apartment,Sousse,Chatt Mariem,Chatt Mariem,"Sousse,Chatt mariem",100.0,2.0,1.0,320000.0
data_prices_cleaned,1882,apartment,Sousse,Chatt Mariem,Chatt Mariem,"Sousse,Chatt mariem",60.0,2.0,1.0,154999.0
data_prices_cleaned,1884,apartment,Tunis,Ain Zaghouan Sud,Ain Zaghouan Sud,"Tunis,Ain Zaghouan Sud",90.0,1.0,1.0,160000.0
data_prices_cleaned,1885,house,Tunis,Mutuelleville,Mutuelleville,"Tunis,Mutuelleville",800.0,0.0,0.0,1950000.0
data_prices_cleaned,1886,house,Sfax,Sfax Ville,Sfax Ville,"Sfax,Sfax Ville",650.0,3.0,1.0,600000.0
data_prices_cleaned,1887,apartment,Monastir,Monastir,Monastir,"Monastir,Monastir",125.0,3.0,1.0,315000.0
data_prices_cleaned,1888,house,Nabeul,Hammamet,Hammamet,"Nabeul,Hammamet",150.0,3.0,1.0,350000.0
data_prices_cleaned,1889,apartment,Monastir,Monastir,Monastir,"Monastir,Monastir",190.0,3.0,2.0,340000.0
data_prices_cleaned,1890,apartment,Monastir,Monastir,Monastir,"Monastir,Monastir",85.0,1.0,2.0,129000.0
data_prices_cleaned,1891,apartment,Sfax,Sfax,Sfax,"Sfax,Sfax",110.0,3.0,2.0,110000.0
data_prices_cleaned,1892,apartment,Monastir,Monastir,Monastir,"Monastir,Monastir",85.0,2.0,1.0,135000.0
data_prices_cleaned,1893,apartment,Tunis,Tunis,Tunis,"Tunis,Tunis",105.0,4.0,1.0,200000.0
data_prices_cleaned,1895,apartment,Ariana,El Menzah 7,El Menzah 7,"Ariana,El Menzah 7",157.0,2.0,3.0,430000.0
data_prices_cleaned,1897,house,Gabs,Gabs,Gabs,"Gabs,Gabs",230.0,3.0,1.0,270000.0
data_prices_cleaned,1900,apartment,Sousse,Hergla,Hergla,"Sousse,Hergla",100.0,1.0,2.0,220000.0
data_prices_cleaned,1901,house,Sousse,Sousse Jawhara,Sousse Jawhara,"Sousse,Sousse Jawhara",354.0,4.0,2.0,540000.0
data_prices_cleaned,1902,house,Nabeul,Klibia,Klibia,"Nabeul,Klibia",367.0,3.0,1.0,295000.0
data_prices_cleaned,1909,apartment,Tunis,Le Bardo,Le Bardo,"Tunis,Le Bardo",100.0,3.0,1.0,240000.0
data_prices_cleaned,1910,apartment,Ariana,El Menzah 7,El Menzah 7,"Ariana,El Menzah 7",76.0,1.0,1.0,190000.0
data_prices_cleaned,1912,apartment,Tunis,Le Bardo,Le Bardo,"Tunis,Le Bardo",111.0,3.0,0.0,200000.0
data_prices_cleaned,1913,apartment,Tunis,Le Bardo,Le Bardo,"Tunis,Le Bardo",100.0,2.0,1.0,160000.0
data_prices_cleaned,1916,apartment,Monastir,Monastir,Monastir,"Monastir,Monastir",106.0,2.0,1.0,256000.0
data_prices_cleaned,1917,house,Ben Arous,El Mourouj 6,El Mourouj 6,"Ben Arous,El Mourouj 6",467.0,3.0,2.0,660000.0
data_prices_cleaned,1921,house,Tunis,El Omrane Suprieur,El Omrane Suprieur,"Tunis,El Omrane Suprieur",91.0,3.0,1.0,230000.0
data_prices_cleaned,1923,apartment,Nabeul,Mrezga,Mrezga,"Nabeul,Mrezga",140.0,2.0,2.0,470000.0
data_prices_cleaned,1925,apartment,Nabeul,Mrezga,Mrezga,"Nabeul,Mrezga",59.0,1.0,1.0,185000.0
data_prices_cleaned,1926,house,Tunis,La Marsa,La Marsa,"Tunis,La Marsa",220.0,6.0,2.0,130000.0
data_prices_cleaned,1931,apartment,Monastir,Monastir,Monastir,"Monastir,Monastir",80.0,2.0,1.0,320000.0
data_prices_cleaned,1932,apartment,Monastir,Monastir,Monastir,"Monastir,Monastir",90.0,2.0,1.0,310000.0
data_prices_cleaned,1933,house,Monastir,Monastir,Monastir,"Monastir,Monastir",640.0,6.0,9.0,890000.0
data_prices_cleaned,1951,apartment,Nabeul,Mrezga,Mrezga,"Nabeul,Mrezga",64.0,1.0,1.0,225000.0
data_prices_cleaned,1952,apartment,Nabeul,Klibia,Klibia,"Nabeul,Klibia",100.0,2.0,1.0,60000.0
data_prices_cleaned,1953,apartment,Nabeul,Hammamet,Hammamet,"Nabeul,Hammamet",120.0,2.0,0.0,450000.0
data_prices_cleaned,1954,apartment,Sousse,Sousse Riadh,Sousse Riadh,"Sousse,Sousse Riadh",92.0,2.0,1.0,96000.0
data_prices_cleaned,1957,house,Sousse,Sousse Riadh,Sousse Riadh,"Sousse,Sousse Riadh",414.0,2.0,4.0,460000.0
data_prices_cleaned,1962,house,Tunis,El Manar 2,El Manar 2,"Tunis,El Manar 2",650.0,3.0,3.0,1200000.0
data_prices_cleaned,1963,house,Ben Arous,Hammam Lif,Hammam Lif,"Ben Arous,Hammam Lif",370.0,3.0,2.0,400000.0
data_prices_cleaned,1965,house,Sousse,Hergla,Hergla,"Sousse,Hergla",430.0,4.0,2.0,950000.0
data_prices_cleaned,1966,apartment,Sousse,Sousse,Sousse,"Sousse,Sousse",117.0,2.0,2.0,310000.0
data_prices_cleaned,1969,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",168.0,3.0,2.0,325000.0
data_prices_cleaned,1972,apartment,Ariana,Cit Ennasr 2,Cit Ennasr 2,"Ariana,Cit Ennasr 2",54.0,1.0,1.0,170000.0
data_prices_cleaned,1973,apartment,Ben Arous,Ezzahra,Ezzahra,"Ben Arous,Ezzahra",100.0,3.0,1.0,140000.0
data_prices_cleaned,1975,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",145.0,3.0,0.0,300000.0
data_prices_cleaned,1976,house,Tunis,Ettahrir,Ettahrir,"Tunis,Ettahrir",120.0,4.0,2.0,750000.0
data_prices_cleaned,1977,apartment,Mahdia,Mahdia,Mahdia,"Mahdia,Mahdia",122.0,2.0,1.0,450000.0
data_prices_cleaned,1978,apartment,Mahdia,Mahdia,Mahdia,"Mahdia,Mahdia",115.0,2.0,2.0,517000.0
data_prices_cleaned,1979,apartment,Nabeul,Klibia,Klibia,"Nabeul,Klibia",150.0,1.0,1.0,295001.0
data_prices_cleaned,1980,apartment,Mahdia,Mahdia,Mahdia,"Mahdia,Mahdia",101.3,2.0,1.0,344000.0
data_prices_cleaned,1981,apartment,Nabeul,Hammamet,Hammamet,"Nabeul,Hammamet",367.0,3.0,2.0,780000.0
data_prices_cleaned,1985,apartment,Ariana,Raoued,Raoued,"Ariana,Raoued",76.0,1.0,0.0,120000.0
data_prices_cleaned,1987,apartment,Tunis,El Manar 2,El Manar 2,"Tunis,El Manar 2",150.0,4.0,1.0,500000.0
data_prices_cleaned,1988,house,Ariana,El Menzah 6,El Menzah 6,"Ariana,El Menzah 6",447.0,2.0,1.0,950000.0
data_prices_cleaned,1993,apartment,Nabeul,Hammamet Nord,Hammamet Nord,"Nabeul,Hammamet Nord",83.0,2.0,1.0,250000.0
data_prices_cleaned,1996,apartment,Mahdia,Mahdia,Mahdia,"Mahdia,Mahdia",130.0,2.0,1.0,280000.0
data_prices_cleaned,2000,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",157.0,4.0,3.0,525000.0
data_prices_cleaned,2001,house,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",234.0,4.0,3.0,1050000.0
data_prices_cleaned,2005,apartment,Ben Arous,Hammam Lif,Hammam Lif,"Ben Arous,Hammam Lif",147.0,3.0,2.0,240000.0
data_prices_cleaned,2006,house,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",130.0,5.0,2.0,585000.0
data_prices_cleaned,2009,apartment,Sfax,Sfax,Sfax,"Sfax,Sfax",125.0,4.0,2.0,190000.0
data_prices_cleaned,2014,house,Ben Arous,Mohamedia,Mohamedia,"Ben Arous,Mohamedia",135.0,4.0,1.0,120000.0
data_prices_cleaned,2017,house,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",200.0,5.0,2.0,720000.0
data_prices_cleaned,2019,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",146.0,3.0,3.0,450000.0
data_prices_cleaned,2020,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",143.0,3.0,2.0,297000.0
data_prices_cleaned,2021,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",90.0,2.0,1.0,225000.0
data_prices_cleaned,2022,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",183.0,1.0,3.0,290000.0
data_prices_cleaned,2027,apartment,Bizerte,Bizerte Nord,Bizerte Nord,"Bizerte,Bizerte Nord",112.0,2.0,1.0,320000.0
data_prices_cleaned,2028,apartment,Tunis,Jardins De Carthage,Jardins De Carthage,"Tunis,Jardins De Carthage",183.0,3.0,3.0,650000.0
data_prices_cleaned,2035,house,Sousse,Hammam Sousse,Hammam Sousse,"Sousse,Hammam Sousse",200.0,3.0,2.0,340000.0
data_prices_cleaned,2037,house,Tunis,Sidi Hassine,Sidi Hassine,"Tunis,Sidi Hassine",214.0,5.0,2.0,240000.0
data_prices_cleaned,2043,apartment,Nabeul,Hammam Ghezze,Hammam Ghezze,"Nabeul,Hammam Ghezze",110.0,2.0,1.0,260000.0
data_prices_cleaned,2048,house,Nabeul,Mrezga,Mrezga,"Nabeul,Mrezga",224.0,5.0,3.0,400000.0
data_prices_cleaned,2050,house,Nabeul,Klibia,Klibia,"Nabeul,Klibia",268.0,2.0,1.0,550000.0
data_prices_cleaned,2053,apartment,Sousse,Hergla,Hergla,"Sousse,Hergla",73.0,2.0,1.0,220000.0
data_prices_cleaned,2054,house,Tunis,Le Bardo,Le Bardo,"Tunis,Le Bardo",780.0,1.0,1.0,1150000.0
data_prices_cleaned,2055,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",155.0,3.0,3.0,650000.0
data_prices_cleaned,2056,apartment,Sousse,Autres Villes,Autres Villes,"Sousse,Autres Villes",94.0,2.0,1.0,210000.0
data_prices_cleaned,2057,apartment,Tunis,Tunis Belvedere,Tunis Belvedere,"Tunis,Tunis Belvedere",140.0,3.0,2.0,260000.0
data_prices_cleaned,2060,house,Sousse,Khzema,Khzema,"Sousse,Khzema",255.0,3.0,2.0,550000.0
data_prices_cleaned,2061,house,Sousse,Khzema,Khzema,"Sousse,Khzema",550.0,4.0,4.0,1600000.0
data_prices_cleaned,2062,apartment,Sousse,Khzema,Khzema,"Sousse,Khzema",165.0,3.0,2.0,430000.0
data_prices_cleaned,2063,apartment,Sousse,Khzema,Khzema,"Sousse,Khzema",135.0,3.0,2.0,440000.0
data_prices_cleaned,2066,house,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",197.0,3.0,4.0,580000.0
data_prices_cleaned,2067,house,Sousse,Khzema,Khzema,"Sousse,Khzema",600.0,6.0,3.0,1100000.0
data_prices_cleaned,2069,apartment,Nabeul,Klibia,Klibia,"Nabeul,Klibia",103.0,2.0,1.0,150000.0
data_prices_cleaned,2070,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",77.0,1.0,1.0,220000.0
data_prices_cleaned,2072,house,Nabeul,Nabeul,Nabeul,"Nabeul,Nabeul",80.0,8.0,3.0,150000.0
data_prices_cleaned,2074,apartment,Ben Arous,Boumhel,Boumhel,"Ben Arous,Boumhel",170.0,3.0,1.0,470000.0
data_prices_cleaned,2078,apartment,Ariana,Les Jardins El_menzah_2,Les Jardins El_menzah_2,"Ariana,Les Jardins El_Menzah_2",236.0,4.0,3.0,540000.0
data_prices_cleaned,2081,apartment,Sousse,Khzema,Khzema,"Sousse,Khzema",147.0,4.0,1.0,260000.0
data_prices_cleaned,2084,apartment,Ben Arous,Rads,Rads,"Ben Arous,Rads",141.0,4.0,1.0,260000.0
data_prices_cleaned,2086,apartment,Bizerte,Bizerte,Bizerte,"Bizerte,Bizerte",240.0,3.0,1.0,260000.0
data_prices_cleaned,2087,house,Tunis,Le Bardo,Le Bardo,"Tunis,Le Bardo",220.0,7.0,2.0,500000.0
data_prices_cleaned,2088,apartment,Sousse,Khzema,Khzema,"Sousse,Khzema",153.0,2.0,2.0,400000.0
data_prices_cleaned,2091,house,Tunis,Le Bardo,Le Bardo,"Tunis,Le Bardo",615.0,3.0,2.0,520000.0
data_prices_cleaned,2092,house,Sousse,Kantaoui,Kantaoui,"Sousse,Kantaoui",792.0,4.0,5.0,2200000.0
data_prices_cleaned,2093,house,Nabeul,Klibia,Klibia,"Nabeul,Klibia",490.0,3.0,1.0,250000.0
data_prices_cleaned,2096,house,Ben Arous,Medina Jedida,Medina Jedida,"Ben Arous,Medina Jedida",200.0,4.0,2.0,270000.0
data_prices_cleaned,2098,house,Tunis,El Omrane Suprieur,El Omrane Suprieur,"Tunis,El Omrane Suprieur",102.0,9.0,4.0,520000.0
data_prices_cleaned,2107,house,Tunis,El Omrane Suprieur,El Omrane Suprieur,"Tunis,El Omrane Suprieur",280.0,4.0,3.0,440000.0
data_prices_cleaned,2108,house,Sousse,Hammam Sousse,Hammam Sousse,"Sousse,Hammam Sousse",343.0,1.0,3.0,470000.0
data_prices_cleaned,2109,house,Ariana,Raoued,Raoued,"Ariana,Raoued",90.0,7.0,1.0,78000.0
data_prices_cleaned,2112,apartment,Nabeul,Mrezga,Mrezga,"Nabeul,Mrezga",145.0,3.0,2.0,410000.0
data_prices_cleaned,2113,apartment,Sousse,Sousse,Sousse,"Sousse,Sousse",133.0,5.0,0.0,226100.0
data_prices_cleaned,2114,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",140.0,3.0,2.0,320000.0
data_prices_cleaned,2115,house,Nabeul,Hammamet,Hammamet,"Nabeul,Hammamet",1280.0,5.0,4.0,3000000.0
data_prices_cleaned,2122,apartment,Tunis,La Marsa,La Marsa,"Tunis,La Marsa",100.0,2.0,1.0,480000.0
data_prices_cleaned,2128,apartment,Nabeul,Klibia,Klibia,"Nabeul,Klibia",72.0,1.0,1.0,216000.0
data_prices_cleaned,2129,apartment,Tunis,La Marsa,La Marsa,"Tunis,La Marsa",56.0,1.0,0.0,320000.0
data_prices_cleaned,2130,house,Sousse,Sousse Riadh,Sousse Riadh,"Sousse,Sousse Riadh",184.0,3.0,5.0,320000.0
data_prices_cleaned,2133,house,Ben Arous,Hammam Lif,Hammam Lif,"Ben Arous,Hammam Lif",420.0,3.0,1.0,400000.0
data_prices_cleaned,2134,apartment,Sousse,Kantaoui,Kantaoui,"Sousse,Kantaoui",97.0,2.0,1.0,382180.0
data_prices_cleaned,2139,apartment,Tunis,Cit El Khadra,Cit El Khadra,"Tunis,Cit El Khadra",96.0,3.0,1.0,180000.0
data_prices_cleaned,2140,house,Ariana,Ariana,Ariana,"Ariana,Ariana",250.0,6.0,4.0,730000.0
data_prices_cleaned,2141,apartment,Tunis,Centre Urbain Nord,Centre Urbain Nord,"Tunis,Centre Urbain Nord",108.0,3.0,2.0,259000.0
data_prices_cleaned,2142,apartment,Tunis,Cit El Khadra,Cit El Khadra,"Tunis,Cit El Khadra",110.0,4.0,2.0,209000.0
data_prices_cleaned,2143,apartment,Tunis,La Marsa,La Marsa,"Tunis,La Marsa",122.0,1.0,2.0,580000.0
data_prices_cleaned,2149,apartment,Ariana,Chotrana,Chotrana,"Ariana,Chotrana",151.31,3.0,1.0,395000.0
data_prices_cleaned,2150,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",160.0,4.0,2.0,530000.0
data_prices_cleaned,2153,house,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",260.0,5.0,6.0,1250000.0
data_prices_cleaned,2154,house,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",842.0,4.0,6.0,1600000.0
data_prices_cleaned,2155,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",130.0,4.0,2.0,439000.0
data_prices_cleaned,2156,house,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",423.0,5.0,8.0,1280000.0
data_prices_cleaned,2157,house,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",430.0,4.0,3.0,1430000.0
data_prices_cleaned,2160,house,Mahdia,Mahdia,Mahdia,"Mahdia,Mahdia",519.0,7.0,4.0,720000.0
data_prices_cleaned,2161,apartment,Mahdia,Mahdia,Mahdia,"Mahdia,Mahdia",38.0,1.0,1.0,165000.0
data_prices_cleaned,2163,apartment,Tunis,El Ouardia,El Ouardia,"Tunis,El Ouardia",80.0,3.0,1.0,106000.0
data_prices_cleaned,2164,house,Mahdia,Mahdia,Mahdia,"Mahdia,Mahdia",100.0,3.0,2.0,390000.0
data_prices_cleaned,2166,house,Mahdia,Mahdia,Mahdia,"Mahdia,Mahdia",280.0,5.0,1.0,900000.0
data_prices_cleaned,2174,house,Ben Arous,Fouchana,Fouchana,"Ben Arous,Fouchana",110.0,4.0,2.0,250000.0
data_prices_cleaned,2176,apartment,Tunis,El Manar 2,El Manar 2,"Tunis,El Manar 2",95.0,2.0,2.0,215000.0
data_prices_cleaned,2178,house,Sousse,Hammam Sousse,Hammam Sousse,"Sousse,Hammam Sousse",300.0,12.0,6.0,750000.0
data_prices_cleaned,2179,house,Sousse,Kala Kebira,Kala Kebira,"Sousse,Kala Kebira",668.0,4.0,1.0,450000.0
data_prices_cleaned,2181,house,Sousse,Sousse Jawhara,Sousse Jawhara,"Sousse,Sousse Jawhara",304.0,3.0,1.0,290000.0
data_prices_cleaned,2182,house,Nabeul,Nabeul,Nabeul,"Nabeul,Nabeul",224.0,1.0,1.0,349000.0
data_prices_cleaned,2184,house,Sfax,Sfax,Sfax,"Sfax,Sfax",430.0,7.0,2.0,160000.0
data_prices_cleaned,2190,apartment,Tunis,Tunis Belvedere,Tunis Belvedere,"Tunis,Tunis Belvedere",100.0,2.0,1.0,260000.0
data_prices_cleaned,2191,apartment,Nabeul,Klibia,Klibia,"Nabeul,Klibia",100.0,2.0,1.0,170000.0
data_prices_cleaned,2193,apartment,Sousse,Chatt Mariem,Chatt Mariem,"Sousse,Chatt mariem",67.0,1.0,1.0,135000.0
data_prices_cleaned,2196,apartment,Nabeul,Klibia,Klibia,"Nabeul,Klibia",125.0,2.0,1.0,165000.0
data_prices_cleaned,2198,house,Tunis,Le Kram,Le Kram,"Tunis,Le Kram",300.0,4.0,2.0,650000.0
data_prices_cleaned,2199,apartment,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",147.0,3.0,2.0,300000.0
data_prices_cleaned,2201,apartment,Sousse,Sahloul,Sahloul,"Sousse,Sahloul",117.0,3.0,1.0,280000.0
data_prices_cleaned,2204,apartment,Ariana,Les Jardins El_menzah_2,Les Jardins El_menzah_2,"Ariana,Les Jardins El_Menzah_2",167.0,3.0,2.0,365000.0
data_prices_cleaned,2206,apartment,Tunis,El Menzah 9,El Menzah 9,"Tunis,El Menzah 9",76.0,1.0,1.0,275000.0
data_prices_cleaned,2209,house,Tunis,Menzah,Menzah,"Tunis,Menzah",579.0,5.0,7.0,1400000.0
data_prices_cleaned,2210,apartment,Tunis,Menzah,Menzah,"Tunis,Menzah",82.0,2.0,1.0,220000.0
data_prices_cleaned,2211,apartment,Tunis,Menzah,Menzah,"Tunis,Menzah",128.0,2.0,2.0,350000.0
data_prices_cleaned,2212,house,Tunis,Menzah,Menzah,"Tunis,Menzah",581.0,4.0,4.0,1150000.0
data_prices_cleaned,2213,apartment,Tunis,Menzah,Menzah,"Tunis,Menzah",184.0,2.0,3.0,450000.0
data_prices_cleaned,2215,house,Nabeul,Klibia,Klibia,"Nabeul,Klibia",369.0,2.0,1.0,200000.0
data_prices_cleaned,2220,apartment,Nabeul,Klibia,Klibia,"Nabeul,Klibia",100.0,1.0,1.0,85000.0
data_prices_cleaned,2223,apartment,Tunis,Gammarth,Gammarth,"Tunis,Gammarth",117.0,2.0,1.0,435000.0
data_prices_cleaned,2225,apartment,Tunis,Bab Souika,Bab Souika,"Tunis,Bab Souika",48.0,2.0,0.0,55000.0
data_prices_cleaned,2227,apartment,Tunis,Ain Zaghouan Nord,Ain Zaghouan Nord,"Tunis,Ain Zaghouan Nord",221.0,5.0,3.0,950000.0
data_prices_cleaned,2230,apartment,Tunis,Jardins De Carthage,Jardins De Carthage,"Tunis,Jardins De Carthage",215.0,3.0,2.0,740000.0
data_prices_cleaned,2231,house,Ariana,Raoued,Raoued,"Ariana,Raoued",300.0,6.0,5.0,650000.0
data_prices_cleaned,2232,house,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",274.0,5.0,3.0,700000.0
data_prices_cleaned,2233,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",115.0,2.0,1.0,380000.0
data_prices_cleaned,2235,apartment,Ariana,Ariana Ville,Ariana Ville,"Ariana,Ariana Ville",80.0,2.0,1.0,150000.0
data_prices_cleaned,2236,apartment,Tunis,Ain Zaghouan Sud,Ain Zaghouan Sud,"Tunis,Ain Zaghouan Sud",139.0,3.0,1.0,453000.0
data_prices_cleaned,2237,apartment,Tunis,Ain Zaghouan Nord,Ain Zaghouan Nord,"Tunis,Ain Zaghouan Nord",125.0,3.0,2.0,329000.0
data_prices_cleaned,2238,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",65.0,2.0,1.0,205000.0
data_prices_cleaned,2239,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",246.0,4.0,3.0,670000.0
data_prices_cleaned,2240,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",125.0,3.0,2.0,384000.0
data_prices_cleaned,2241,apartment,Tunis,Ain Zaghouan Nord,Ain Zaghouan Nord,"Tunis,Ain Zaghouan Nord",49.0,1.0,1.0,220000.0
data_prices_cleaned,2242,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",257.0,4.0,4.0,879000.0
data_prices_cleaned,2243,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",170.0,2.0,1.0,360000.0
data_prices_cleaned,2244,apartment,Tunis,Jardins De Carthage,Jardins De Carthage,"Tunis,Jardins De Carthage",248.0,5.0,4.0,1350000.0
data_prices_cleaned,2245,apartment,Ariana,Riadh Andalous,Riadh Andalous,"Ariana,Riadh Andalous",162.0,4.0,3.0,470000.0
data_prices_cleaned,2248,apartment,Tunis,Ain Zaghouan Nord,Ain Zaghouan Nord,"Tunis,Ain Zaghouan Nord",170.0,4.0,3.0,700000.0
data_prices_cleaned,2249,apartment,Ariana,Chotrana,Chotrana,"Ariana,Chotrana",230.0,4.0,3.0,670000.0
data_prices_cleaned,2250,apartment,Tunis,Jardins De Carthage,Jardins De Carthage,"Tunis,Jardins De Carthage",162.0,4.0,3.0,795000.0
data_prices_cleaned,2253,apartment,Ariana,Chotrana,Chotrana,"Ariana,Chotrana",165.0,,3.0,609000.0
data_prices_cleaned,2255,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",118.0,3.0,2.0,410000.0
data_prices_cleaned,2258,house,Tunis,El Omrane Suprieur,El Omrane Suprieur,"Tunis,El Omrane Suprieur",200.0,3.0,1.0,300000.0
data_prices_cleaned,2260,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",78.0,2.0,1.0,150000.0
data_prices_cleaned,2261,apartment,Ariana,Ennasr,Ennasr,"Ariana,Ennasr",115.0,1.0,2.0,290000.0
data_prices_cleaned,2262,apartment,Ariana,Ennasr,Ennasr,"Ariana,Ennasr",140.0,2.0,2.0,350000.0
data_prices_cleaned,2264,house,Nabeul,Soliman,Soliman,"Nabeul,Soliman",120.0,9.0,3.0,300000.0
data_prices_cleaned,2265,house,Nabeul,Klibia,Klibia,"Nabeul,Klibia",130.0,2.0,1.0,265000.0
data_prices_cleaned,2266,house,Nabeul,Klibia,Klibia,"Nabeul,Klibia",80.0,1.0,2.0,190000.0
data_prices_cleaned,2267,house,Nabeul,Klibia,Klibia,"Nabeul,Klibia",100.0,2.0,1.0,265000.0
data_prices_cleaned,2268,apartment,Nabeul,Klibia,Klibia,"Nabeul,Klibia",147.0,2.0,1.0,180000.0
data_prices_cleaned,2269,apartment,Nabeul,Klibia,Klibia,"Nabeul,Klibia",88.0,2.0,1.0,169999.0
data_prices_cleaned,2270,house,Monastir,Sahline,Sahline,"Monastir,Sahline",100.0,2.0,1.0,125000.0
data_prices_cleaned,2277,house,Tunis,Bellevue,Bellevue,"Tunis,Bellevue",210.0,7.0,2.0,198500.0
data_prices_cleaned,2284,house,Sfax,Sakiet Ezzit,Sakiet Ezzit,"Sfax,Sakiet Ezzit",240.0,5.0,1.0,800000.0
data_prices_cleaned,2286,apartment,Sousse,Sousse Corniche,Sousse Corniche,"Sousse,Sousse corniche",130.0,2.0,1.0,430000.0
data_prices_cleaned,2288,house,La Manouba,La Manouba,La Manouba,"La Manouba,La Manouba",110.0,3.0,1.0,180000.0
data_prices_cleaned,2289,house,Nabeul,Klibia,Klibia,"Nabeul,Klibia",300.0,6.0,2.0,790000.0
data_prices_cleaned,2293,apartment,Ariana,La Soukra,La Soukra,"Ariana,La Soukra",154.0,3.0,2.0,470000.0
data_prices_cleaned,2294,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",55.0,1.0,1.0,185000.0
data_prices_cleaned,2296,apartment,Nabeul,Hammam Ghezze,Hammam Ghezze,"Nabeul,Hammam Ghezze",90.0,2.0,1.0,180000.0
data_prices_cleaned,2304,house,Ben Arous,El Mourouj,El Mourouj,"Ben Arous,El Mourouj",400.0,8.0,2.0,570000.0
data_prices_cleaned,2306,apartment,Sousse,Sousse Mdina,Sousse Mdina,"Sousse,Sousse Mdina",78.0,3.0,1.0,120000.0
data_prices_cleaned,2307,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",86.5,1.0,1.0,250000.0
data_prices_cleaned,2308,apartment,Ben Arous,Ezzahra,Ezzahra,"Ben Arous,Ezzahra",170.0,4.0,0.0,420000.0
data_prices_cleaned,2310,house,Nabeul,Mrezga,Mrezga,"Nabeul,Mrezga",70.0,1.0,1.0,280000.0
data_prices_cleaned,2311,house,Mdenine,Djerba Midoun,Djerba Midoun,"Mdenine,Djerba Midoun",600.0,3.0,2.0,500000.0
data_prices_cleaned,2312,apartment,Ariana,Ennasr,Ennasr,"Ariana,Ennasr",120.0,2.0,1.0,275000.0
data_prices_cleaned,2313,apartment,Nabeul,Hammamet,Hammamet,"Nabeul,Hammamet",70.0,1.0,1.0,210000.0
data_prices_cleaned,2314,apartment,Tunis,L Aouina,L Aouina,"Tunis,L Aouina",48.0,1.0,1.0,170000.0
data_prices_cleaned,2320,apartment,Ben Arous,Medina Jedida,Medina Jedida,"Ben Arous,Medina Jedida",130.0,2.0,2.0,210000.0
data_prices_cleaned,2322,apartment,Nabeul,Mrezga,Mrezga,"Nabeul,Mrezga",191.0,3.0,3.0,598000.0
data_prices_cleaned,2333,apartment,Nabeul,Mrezga,Mrezga,"Nabeul,Mrezga",73.0,1.0,1.0,270100.0
data_prices_cleaned,2334,apartment,Nabeul,Hammam Ghezze,Hammam Ghezze,"Nabeul,Hammam Ghezze",95.0,0.0,1.0,230000.0
